130 16770
63 79 446.224248
63 80 510.605236
63 81 647.201342
63 82 448.205236
63 83 421.728723
63 84 572.582862
63 85 77.975432
63 86 530.596078
63 87 52.498321
63 88 372.770873
63 89 554.850902
63 90 751.750299
63 91 600.013615
63 92 538.103790
63 93 406.303989
63 94 457.673965
63 95 682.185846
63 96 151.478594
63 97 322.607065
63 98 677.212331
63 99 389.715183
63 100 645.030429
63 101 794.562626
63 102 522.882147
63 103 256.218854
63 104 334.033285
63 105 556.130543
63 106 230.170952
63 107 476.586003
63 108 154.201892
63 109 333.239812
63 110 628.366495
63 111 355.104856
63 112 395.288222
63 113 471.180627
63 114 400.245908
63 115 433.492266
63 116 377.816073
63 117 446.587191
63 118 472.361415
63 119 639.488952
63 120 576.419037
63 121 656.347541
63 122 632.250906
63 123 84.991703
63 124 553.678668
63 125 510.542982
63 126 220.628996
63 127 305.539356
63 128 118.619524
63 129 363.213190
64 0 475.305325
64 1 401.658023
64 2 532.204205
64 3 327.146289
64 4 627.782402
64 5 448.923844
64 6 471.527694
64 7 510.005382
64 8 68.810503
64 9 508.133050
64 10 620.135290
64 11 93.256702
64 12 551.919760
64 13 505.478846
64 14 213.955233
64 15 563.133973
64 16 319.349956
64 17 476.437227
64 18 264.621752
64 19 401.334179
64 20 479.365778
64 21 440.354073
64 22 460.739533
64 23 193.560341
64 24 334.937300
64 25 491.582408
64 26 280.543014
64 27 675.288622
64 28 185.841955
64 29 598.378598
64 30 300.249698
64 31 276.296971
64 32 484.100923
64 33 330.842804
64 34 344.278908
64 35 256.195990
64 36 432.647460
64 37 179.441280
64 38 499.640642
64 39 429.945748
64 40 494.687824
64 41 344.932240
64 42 330.287805
64 43 373.271058
64 44 565.733243
64 45 422.450025
64 46 432.188897
64 47 349.533341
64 48 249.218546
64 49 441.418674
64 50 349.945507
64 51 76.780468
64 52 281.841709
64 53 327.173288
64 54 417.326156
64 55 32.098620
64 56 62.937940
64 57 245.720025
64 58 621.029071
64 59 352.625670
64 60 579.457634
64 61 598.058564
64 62 369.934117
64 63 606.571034
64 65 779.135619
64 66 529.701788
64 67 342.191570
64 68 619.501356
64 69 429.702260
64 70 486.567316
64 71 237.683453
64 72 99.909496
64 73 86.510229
64 74 81.717273
64 75 572.222976
64 76 135.378035
64 77 654.324307
64 78 175.118817
64 79 412.508952
64 80 97.425126
64 81 101.897902
64 82 575.312509
64 83 256.800837
64 84 728.824385
64 85 635.975574
64 86 93.686076
64 87 586.653736
64 88 235.527837
64 89 699.427916
64 90 272.521480
64 91 152.948477
64 92 406.969406
64 93 208.208083
64 94 173.037082
64 95 521.247797
64 96 460.164007
64 97 304.063566
64 98 121.864189
64 99 249.469854
64 100 176.498725
64 101 478.700892
64 102 90.814542
64 103 360.539823
64 104 578.097660
64 105 242.402352
64 106 380.791963
64 107 510.691095
64 108 589.879047
64 109 279.506569
64 110 205.861458
64 111 572.035186
64 112 267.560229
64 113 537.868499
64 114 631.778535
64 115 201.272369
64 116 547.462272
64 117 392.036938
64 118 231.110604
64 119 303.739113
64 120 592.283110
64 121 444.260331
64 122 201.918824
64 123 535.826911
64 124 705.738305
64 125 546.907023
64 126 401.936408
64 127 560.418310
64 128 520.080719
64 129 455.649856
65 0 388.902825
65 1 391.663014
65 2 252.577740
65 3 455.336547
65 4 376.850759
65 5 549.356989
65 6 674.727474
65 7 269.130480
65 8 840.577035
65 9 413.771997
65 10 407.748317
65 11 690.189789
65 12 348.124252
65 13 410.370159
65 14 621.650150
65 15 341.845776
65 16 501.019457
65 17 302.714652
65 18 586.344804
65 19 378.161197
65 20 309.559696
65 21 372.393133
65 22 371.542637
65 23 621.017873
65 24 741.703277
65 25 615.527463
65 26 558.385598
65 27 199.595159
65 28 651.114102
65 29 180.844450
65 30 522.420333
65 31 785.296015
65 32 310.689983
65 33 512.703674
65 34 435.195045
65 35 794.864741
65 36 378.802316
65 37 601.088556
65 38 328.405276
65 39 393.020490
65 40 351.950994
65 41 470.597628
65 42 590.487716
65 43 440.037686
65 44 377.555811
65 45 356.775302
65 46 390.389161
65 47 736.764397
65 48 585.718566
65 49 354.605263
65 50 494.906639
65 51 804.687268
65 52 550.935847
65 53 459.764063
65 54 455.403755
65 55 811.230481
65 56 840.757164
65 57 583.876160
65 58 158.720838
65 59 502.555311
65 60 475.849060
65 61 269.174394
65 62 660.176556
65 63 604.783823
65 64 779.135619
65 66 373.066245
65 67 688.006460
65 68 625.475896
65 69 626.961643
65 70 335.415646
65 71 640.289034
65 72 726.764610
65 73 771.486732
65 74 777.954388
65 75 423.325589
65 76 750.700475
65 77 167.129894
65 78 613.507837
65 79 367.464947
65 80 708.212054
65 81 875.040428
65 82 213.343092
65 83 797.098625
65 84 50.334927
65 85 681.937860
65 86 689.944893
65 87 648.707112
65 88 673.511724
65 89 79.753671
65 90 694.039637
65 91 651.855288
65 92 386.204324
65 93 708.534043
65 94 624.580087
65 95 370.825828
65 96 631.022489
65 97 705.878096
65 98 748.369379
65 99 567.515011
65 100 928.377906
65 101 543.343299
65 102 754.455834
65 103 560.047040
65 104 284.304401
65 105 551.203172
65 106 573.639967
65 107 268.461808
65 108 450.986877
65 109 677.727602
65 110 938.842335
65 111 270.336551
65 112 774.452987
65 113 242.034392
65 114 209.848999
65 115 601.696418
65 116 269.407838
65 117 387.856112
65 118 831.322971
65 119 546.374820
65 120 207.377425
65 121 424.869779
65 122 938.517244
65 123 552.388641
65 124 73.906577
65 125 233.779939
65 126 539.295992
65 127 315.754347
65 128 520.883447
65 129 351.460351
66 0 411.379713
66 1 310.081371
66 2 271.853718
66 3 243.491616
66 4 528.356549
66 5 177.385925
66 6 673.467680
66 7 225.021646
66 8 573.914299
66 9 40.873012
66 10 548.098360
66 11 463.824850
66 12 27.602626
66 13 38.156304
66 14 468.634862
66 15 445.652860
66 16 394.959567
66 17 225.832864
66 18 463.422164
66 19 225.836929
66 20 162.955401
66 21 121.450087
66 22 89.105101
66 23 450.392675
66 24 655.787566
66 25 637.207558
66 26 440.063161
66 27 419.765521
66 28 485.506273
66 29 256.989233
66 30 407.074344
66 31 661.614301
66 32 146.846550
66 33 424.964739
66 34 271.411095
66 35 659.438449
66 36 126.844444
66 37 364.254292
66 38 360.103968
66 39 115.570028
66 40 386.406920
66 41 188.175598
66 42 516.181685
66 43 165.080631
66 44 481.899778
66 45 236.436820
66 46 114.522888
66 47 659.204633
66 48 284.974689
66 49 307.904353
66 50 180.628299
66 51 524.365366
66 52 249.607548
66 53 319.449083
66 54 115.273228
66 55 558.767777
66 56 581.117646
66 57 286.956704
66 58 253.458333
66 59 180.209812
66 60 576.438962
66 61 406.583847
66 62 605.961167
66 63 692.899993
66 64 529.701788
66 65 373.066245
66 67 614.787931
66 68 715.257723
66 69 611.326934
66 70 351.991819
66 71 321.512196
66 72 446.258199
66 73 487.749111
66 74 495.570902
66 75 527.517977
66 76 564.457839
66 77 205.955367
66 78 415.539483
66 79 250.840775
66 80 497.605928
66 81 631.395551
66 82 292.436776
66 83 661.463320
66 84 335.126805
66 85 764.952518
66 86 463.923852
66 87 714.990867
66 88 542.009345
66 89 314.714439
66 90 352.622604
66 91 377.734555
66 92 169.279557
66 93 561.399846
66 94 435.194697
66 95 11.211551
66 96 632.071057
66 97 609.870118
66 98 453.696565
66 99 422.949574
66 100 703.919413
66 101 170.335586
66 102 546.596940
66 103 505.400904
66 104 401.043943
66 105 291.986060
66 106 533.025120
66 107 227.845732
66 108 562.912637
66 109 571.161361
66 110 727.659761
66 111 377.952054
66 112 648.779720
66 113 246.111532
66 114 382.546881
66 115 426.944394
66 116 342.418074
66 117 256.345110
66 118 675.086500
66 119 231.507826
66 120 180.145619
66 121 85.671262
66 122 724.985802
66 123 611.732020
66 124 323.153776
66 125 211.431871
66 126 513.523349
66 127 416.242421
66 128 575.791864
66 129 329.783803
67 0 299.956251
67 1 326.023752
67 2 450.690776
67 3 375.470117
67 4 390.405907
67 5 633.117128
67 6 130.569173
67 7 461.749127
67 8 401.049393
67 9 616.156819
67 10 369.292704
67 11 284.729394
67 12 624.303053
67 13 611.141431
67 14 173.605097
67 15 366.270479
67 16 221.479033
67 17 435.026724
67 18 155.444050
67 19 395.200344
67 20 479.929698
67 21 493.746384
67 22 525.771711
67 23 202.693969
67 24 54.492100
67 25 164.931868
67 26 175.490567
67 27 516.301455
67 28 180.639942
67 29 528.745329
67 30 207.771771
67 31 121.650518
67 32 493.755802
67 33 194.711411
67 34 343.478315
67 35 142.717502
67 36 488.011375
67 37 322.058425
67 38 359.795620
67 39 500.206545
67 40 336.310317
67 41 451.268078
67 42 102.992795
67 43 460.903943
67 44 345.348043
67 45 395.009990
67 46 500.924735
67 47 49.060083
67 48 439.981916
67 49 351.179232
67 50 486.197429
67 51 417.763319
67 52 448.059043
67 53 295.636487
67 54 539.740524
67 55 358.830051
67 56 385.864143
67 57 433.057025
67 58 557.164718
67 59 496.988567
67 60 303.069039
67 61 431.504695
67 62 38.280504
67 63 281.214064
67 64 342.191570
67 65 688.006460
67 66 614.787931
67 68 289.465628
67 69 104.270354
67 70 353.819000
67 71 475.225485
67 72 397.837350
67 73 415.079692
67 74 413.832017
67 75 323.758635
67 76 210.898379
67 77 631.269293
67 78 251.650403
67 79 379.084623
67 80 253.797626
67 81 368.878731
67 82 480.670332
67 83 144.422428
67 84 642.478501
67 85 297.064370
67 86 284.078188
67 87 251.223497
67 88 111.615510
67 89 616.124325
67 90 543.505581
67 91 380.528280
67 92 445.834226
67 93 134.040642
67 94 232.435708
67 95 603.658942
67 96 129.904988
67 97 41.525389
67 98 434.463838
67 99 199.623016
67 100 363.905235
67 101 658.450662
67 102 252.909858
67 103 128.417540
67 104 412.496791
67 105 378.026504
67 106 115.893617
67 107 460.464367
67 108 323.588344
67 109 64.992615
67 110 348.608162
67 111 421.034018
67 112 117.107978
67 113 472.946640
67 114 486.512220
67 115 219.825543
67 116 418.647914
67 117 366.524582
67 118 194.317419
67 119 473.443447
67 120 571.122283
67 121 549.411729
67 122 352.186638
67 123 230.576068
67 124 618.894090
67 125 503.896112
67 126 151.611199
67 127 382.856192
67 128 232.139556
67 129 344.822025
68 0 304.303305
68 1 410.953648
68 2 465.031382
68 3 524.558205
68 4 249.142976
68 5 797.184859
68 6 165.187854
68 7 501.673694
68 8 683.058150
68 9 732.604335
68 10 218.058693
68 11 545.921911
68 12 713.545256
68 13 726.931616
68 14 416.013256
68 15 296.455225
68 16 371.908966
68 17 491.666608
68 18 371.350780
68 19 497.608841
68 20 553.455338
68 21 602.065628
68 22 633.039295
68 23 443.772404
68 24 323.671481
68 25 128.035701
68 26 369.744112
68 27 425.947925
68 28 437.937120
68 29 525.893877
68 30 376.173380
68 31 402.655507
68 32 569.701176
68 33 341.425362
68 34 475.845800
68 35 426.342689
68 36 599.488788
68 37 545.664774
68 38 361.656828
68 39 618.329175
68 40 333.005976
68 41 607.451954
68 42 294.678953
68 43 602.466280
68 44 256.605340
68 45 481.087020
68 46 617.790680
68 47 308.204271
68 48 645.180619
68 49 407.434452
68 50 650.199541
68 51 691.466769
68 52 638.797976
68 53 435.506113
68 54 682.070331
68 55 640.311376
68 56 669.328894
68 57 638.374485
68 58 551.100254
68 59 663.025062
68 60 152.467772
68 61 364.919535
68 62 254.704474
68 63 22.593567
68 64 619.501356
68 65 625.475896
68 66 715.257723
68 67 289.465628
68 69 190.540093
68 70 366.896035
68 71 695.169498
68 72 655.399690
68 73 681.795504
68 74 682.219858
68 75 207.047062
68 76 495.875990
68 77 642.705214
68 78 486.237651
68 79 468.256895
68 80 524.132595
68 81 657.240051
68 82 470.584059
68 83 427.658370
68 84 593.820434
68 85 56.492134
68 86 545.269444
68 87 45.081586
68 88 384.766601
68 89 576.387149
68 90 770.076527
68 91 617.140195
68 92 559.972561
68 93 417.205717
68 94 473.548161
68 95 704.528058
68 96 161.010191
68 97 330.988478
68 98 692.797427
68 99 406.940406
68 100 652.444552
68 101 815.959945
68 102 534.687881
68 103 273.033835
68 104 356.081805
68 105 575.333337
68 106 246.105818
68 107 499.174196
68 108 175.541193
68 109 343.946318
68 110 634.572345
68 111 377.289327
68 112 401.631938
68 113 493.756701
68 114 421.716700
68 115 449.896244
68 116 400.266771
68 117 468.373814
68 118 478.252755
68 119 659.540723
68 120 598.957930
68 121 678.195884
68 122 638.633178
68 123 105.953335
68 124 575.111377
68 125 533.124624
68 126 238.769032
68 127 327.771057
68 128 140.404694
68 129 385.624462
69 0 241.737212
69 1 304.139104
69 2 407.732831
69 3 387.189415
69 4 298.953620
69 5 658.385299
69 6 62.564189
69 7 428.982636
69 8 492.660980
69 9 619.572105
69 10 274.800914
69 11 359.674767
69 12 616.347511
69 13 614.171902
69 14 232.630628
69 15 290.352183
69 16 223.668411
69 17 407.669358
69 18 194.022916
69 19 385.547711
69 20 461.404760
69 21 490.584210
69 22 523.086320
69 23 261.757098
69 24 149.993515
69 25 62.748356
69 26 200.591139
69 27 442.597946
69 28 251.134323
69 29 482.877755
69 30 219.329280
69 31 224.937862
69 32 476.735282
69 33 191.369099
69 34 345.335954
69 35 246.735646
69 36 486.069299
69 37 372.997779
69 38 306.576482
69 39 501.599634
69 40 279.165577
69 41 469.094832
69 42 115.744748
69 43 471.955894
69 44 262.598155
69 45 378.061726
69 46 501.775760
69 47 137.220747
69 48 482.851834
69 49 318.646963
69 50 508.754208
69 51 502.640798
69 52 483.346817
69 53 298.376628
69 54 553.175484
69 55 449.933884
69 56 478.813851
69 57 475.860094
69 58 511.135046
69 59 520.788682
69 60 204.064815
69 61 360.783582
69 62 66.620780
69 63 179.747107
69 64 429.702260
69 65 626.961643
69 66 611.326934
69 67 104.270354
69 68 190.540093
69 70 304.265761
69 71 526.793804
69 72 471.283674
69 73 494.869998
69 74 494.800104
69 75 232.551746
69 76 305.441672
69 77 593.467667
69 78 307.725093
69 79 362.634654
69 80 335.344407
69 81 467.454424
69 82 430.398725
69 83 248.380408
69 84 584.741738
69 85 208.165604
69 86 359.015862
69 87 157.231570
69 88 194.442961
69 89 560.569811
69 90 599.553248
69 91 440.488800
69 92 443.654815
69 93 226.762503
69 94 292.393188
69 95 600.129583
69 96 30.839460
69 97 144.711877
69 98 508.676806
69 99 235.397525
69 100 467.246863
69 101 681.007467
69 102 344.190660
69 103 109.431521
69 104 343.689735
69 105 415.180579
69 106 79.759437
69 107 427.169191
69 108 226.608021
69 109 153.574383
69 110 452.785532
69 111 356.632423
69 112 221.173021
69 113 433.406284
69 114 418.947179
69 115 271.843322
69 116 362.391487
69 117 355.097740
69 118 298.502587
69 119 506.841309
69 120 537.697643
69 121 556.870795
69 122 456.294104
69 123 126.974192
69 124 562.119841
69 125 468.760503
69 126 99.329797
69 127 312.486096
69 128 133.225405
69 129 305.395259
70 0 65.561079
70 1 92.013563
70 2 104.368767
70 3 218.412955
70 4 190.332172
70 5 461.015177
70 6 359.802341
70 7 135.046197
70 8 553.931702
70 9 373.827320
70 10 203.224743
70 11 393.332553
70 12 348.001141
70 13 368.135988
70 14 298.353873
70 15 104.336720
70 16 175.411022
70 17 126.221593
70 18 256.884235
70 19 155.978979
70 20 189.037015
70 21 247.680483
70 22 275.708151
70 23 304.578573
70 24 407.002296
70 25 309.262425
70 26 229.930850
70 27 189.592543
70 28 329.684605
70 29 178.660909
70 30 197.033600
70 31 450.304449
70 32 205.176110
70 33 180.477496
70 34 171.414411
70 35 460.737151
70 36 247.027703
70 37 326.450064
70 38 13.979494
70 39 267.685075
70 40 34.431233
70 41 286.971039
70 42 255.105945
70 43 270.182414
70 44 133.957099
70 45 131.245100
70 46 266.490038
70 47 402.809612
70 48 370.424275
70 49 59.175646
70 50 329.495318
70 51 531.370823
70 52 347.804218
70 53 164.304844
70 54 340.194559
70 55 517.717045
70 56 549.423227
70 57 365.279919
70 58 206.989297
70 59 342.226531
70 60 224.455949
70 61 112.343146
70 62 328.171781
70 63 344.325612
70 64 486.567316
70 65 335.415646
70 66 351.991819
70 67 353.819000
70 68 366.896035
70 69 304.265761
70 71 430.137075
70 72 462.919506
70 73 504.557604
70 74 509.161443
70 75 176.353585
70 76 429.623381
70 77 290.300256
70 78 311.532941
70 79 124.356289
70 80 400.795395
70 81 571.891331
70 82 127.425886
70 83 462.963470
70 84 288.922339
70 85 419.199889
70 86 392.917111
70 87 372.374237
70 88 341.513120
70 89 262.315972
70 90 502.569749
70 91 395.272740
70 92 214.203631
70 93 378.347648
70 94 316.392653
70 95 341.669161
70 96 315.260267
70 97 370.480581
70 98 493.914810
70 99 247.017020
70 100 613.386250
70 101 474.062333
70 102 441.778200
70 103 225.434404
70 104 93.234637
70 105 308.648303
70 106 241.555795
70 107 132.629364
70 108 211.492045
70 109 342.666570
70 110 618.330546
70 111 85.530429
70 112 439.689019
70 113 131.604732
70 114 148.248336
70 115 289.615066
70 116 67.465380
70 117 135.697429
70 118 499.443185
70 119 359.326477
70 120 237.932474
70 121 328.300154
70 122 618.861007
70 123 267.366931
70 124 265.208894
70 125 169.560455
70 126 209.153550
70 127 84.627835
70 128 231.079872
70 129 35.276134
71 0 452.107794
71 1 339.485653
71 2 426.976390
71 3 212.898337
71 4 612.522325
71 5 212.034470
71 6 584.210709
71 7 387.959529
71 8 264.342095
71 9 291.530104
71 10 616.788224
71 11 212.640234
71 12 347.373899
71 13 290.258914
71 14 302.017204
71 15 530.536876
71 16 325.702421
71 17 359.552272
71 18 333.019060
71 19 287.926286
71 20 332.519119
71 21 268.627312
71 22 275.891995
71 23 272.615224
71 24 493.098038
71 25 578.398148
71 26 327.774366
71 27 594.474607
71 28 296.737055
71 29 470.656265
71 30 319.183329
71 31 462.037471
71 32 329.789725
71 33 354.491014
71 34 258.816036
71 35 449.325167
71 36 261.881075
71 37 154.429152
71 38 443.978117
71 39 249.711537
71 40 453.433258
71 41 169.998543
71 42 411.050271
71 43 200.283128
71 44 549.616028
71 45 315.471472
71 46 252.346589
71 47 503.517072
71 48 60.020269
71 49 371.756190
71 50 148.792403
71 51 210.098819
71 52 90.206771
71 53 278.227205
71 54 206.809789
71 55 260.375796
71 56 275.439388
71 57 64.863456
71 58 485.568953
71 59 144.557652
71 60 604.031517
71 61 536.303037
71 62 487.174064
71 63 676.660895
71 64 237.683453
71 65 640.289034
71 66 321.512196
71 67 475.225485
71 68 695.169498
71 69 526.793804
71 70 430.137075
71 72 139.615014
71 73 173.991401
71 74 182.049416
71 75 575.820317
71 76 326.731881
71 77 488.951383
71 78 223.717828
71 79 314.299125
71 80 253.008010
71 81 332.387875
71 82 468.838595
71 83 450.736242
71 84 592.448199
71 85 728.455309
71 86 213.114439
71 87 674.858903
71 88 368.009857
71 89 564.755664
71 90 75.673944
71 91 100.643341
71 92 257.217370
71 93 364.701516
71 94 242.837766
71 95 315.484550
71 96 556.348930
71 97 449.772210
71 98 136.034198
71 99 291.687821
71 100 412.244932
71 101 241.789802
71 102 291.312259
71 103 424.462693
71 104 519.909321
71 105 125.117185
71 106 453.519955
71 107 389.803724
71 108 604.252989
71 109 412.613337
71 110 443.382249
71 111 504.972302
71 112 450.158171
71 113 419.955966
71 114 548.664798
71 115 257.347343
71 116 470.846957
71 117 297.776203
71 118 442.819861
71 119 95.186841
71 120 434.862083
71 121 238.434041
71 122 439.255734
71 123 593.434296
71 124 572.489082
71 125 412.253635
71 126 456.413631
71 127 514.705614
71 128 565.648188
71 129 394.873506
72 0 465.291167
72 1 372.235575
72 2 489.833184
72 3 272.162704
72 4 624.885241
72 5 351.640982
72 6 521.086487
72 7 460.306300
72 8 127.959676
72 9 421.020116
72 10 622.151157
72 11 113.162998
72 12 470.181310
72 13 418.920459
72 14 239.535008
72 15 551.577089
72 16 314.544048
72 17 427.840999
72 18 284.932223
72 19 351.231512
72 20 419.077098
72 21 369.489678
72 22 385.428243
72 23 211.676527
72 24 402.222376
72 25 530.057599
72 26 291.823934
72 27 645.736209
72 28 220.700886
72 29 548.283309
72 30 299.748155
72 31 355.288055
72 32 421.035060
72 33 334.712783
72 34 301.899453
72 35 338.295551
72 36 361.924033
72 37 136.470366
72 38 476.720865
72 39 355.628260
72 40 477.650202
72 41 269.314279
72 42 360.731341
72 43 299.657914
72 44 561.209429
72 45 375.824190
72 46 358.076568
72 47 415.216274
72 48 161.310226
72 49 410.669491
72 50 265.797419
72 51 79.662946
72 52 196.854969
72 53 298.617627
72 54 331.557890
72 55 120.788469
72 56 137.023498
72 57 159.395041
72 58 568.165161
72 59 266.276879
72 60 592.625614
72 61 575.052428
72 62 419.039652
72 63 639.863886
72 64 99.909496
72 65 726.764610
72 66 446.258199
72 67 397.837350
72 68 655.399690
72 69 471.283674
72 70 462.919506
72 71 139.615014
72 73 44.745365
72 74 51.553499
72 75 576.243715
72 76 212.185381
72 77 589.702052
72 78 172.621120
72 79 368.933409
72 80 146.622379
72 81 192.874361
72 82 533.411661
72 83 339.300996
72 84 676.979957
72 85 679.345725
72 86 113.817808
72 87 627.481742
72 88 286.256295
72 89 647.954224
72 90 173.704414
72 91 75.021122
72 92 343.209073
72 93 269.917809
72 94 182.399728
72 95 438.708532
72 96 502.099930
72 97 364.524755
72 98 37.429607
72 99 255.375775
72 100 272.678777
72 101 381.401475
72 102 170.130987
72 103 384.544829
72 104 556.153505
72 105 175.749415
72 106 409.694705
72 107 461.472497
72 108 598.876797
72 109 332.854129
72 110 304.412572
72 111 546.265758
72 112 344.832437
72 113 490.511653
72 114 600.554838
72 115 208.000585
72 116 517.165008
72 117 349.044112
72 118 321.590113
72 119 215.402034
72 120 530.087335
72 121 360.699032
72 122 300.116880
72 123 562.407538
72 124 654.926582
72 125 493.032382
72 126 423.342143
72 127 543.284056
72 128 541.054281
72 129 429.125224
73 0 504.332611
73 1 414.487943
73 2 533.915579
73 3 316.747794
73 4 662.805687
73 5 384.648631
73 6 541.618224
73 7 504.853432
73 8 90.664163
73 9 461.241819
73 10 658.883305
73 11 135.925638
73 12 512.123870
73 13 459.377431
73 14 266.547564
73 15 591.212154
73 16 351.499437
73 17 472.300356
73 18 314.452833
73 19 395.685004
73 20 463.806164
73 21 413.660519
73 22 428.975238
73 23 240.493906
73 24 413.799177
73 25 555.097381
73 26 324.205631
73 27 688.606695
73 28 244.020355
73 29 592.898400
73 30 335.475159
73 31 359.861509
73 32 465.690222
73 33 369.631062
73 34 345.574078
73 35 340.744591
73 36 406.122974
73 37 178.598531
73 38 518.276331
73 39 399.398399
73 40 518.155015
73 41 313.157496
73 42 387.707966
73 43 343.670758
73 44 599.344902
73 45 420.082196
73 46 401.870345
73 47 427.696135
73 48 203.036792
73 49 453.252692
73 50 307.805513
73 51 36.659532
73 52 239.146487
73 53 340.355728
73 54 372.664609
73 55 96.048813
73 56 103.416404
73 57 201.702654
73 58 612.872417
73 59 307.540570
73 60 626.288982
73 61 616.846695
73 62 439.279028
73 63 667.170588
73 64 86.510229
73 65 771.486732
73 66 487.749111
73 67 415.079692
73 68 681.795504
73 69 494.869998
73 70 504.557604
73 71 173.991401
73 72 44.745365
73 74 8.058054
73 75 612.347295
73 76 216.769229
73 77 634.182088
73 78 206.447002
73 79 412.923202
73 80 161.359497
73 81 162.714235
73 82 577.503270
73 83 341.479360
73 84 721.685082
73 85 702.913158
73 86 136.574746
73 87 651.929575
73 88 304.610320
73 89 692.645097
73 90 193.351759
73 91 119.761692
73 92 387.889620
73 93 283.151715
73 94 213.078515
73 95 480.497374
73 96 525.687707
73 97 379.298652
73 98 40.254083
73 99 288.785576
73 100 244.508944
73 101 414.226800
73 102 172.333717
73 103 413.892964
73 104 597.735554
73 105 220.493889
73 106 437.577959
73 107 505.996359
73 108 633.726198
73 109 350.615329
73 110 279.113107
73 111 588.441278
73 112 350.432853
73 113 534.955580
73 114 643.586777
73 115 240.221916
73 116 559.941675
73 117 392.930968
73 118 317.511911
73 119 256.298994
73 120 574.723470
73 121 402.426059
73 122 274.233312
73 123 591.808464
73 124 699.600594
73 125 537.743102
73 126 453.792628
73 127 583.988099
73 128 572.198758
73 129 471.128118
74 0 508.043728
74 1 419.367436
74 2 539.696635
74 3 323.006331
74 4 666.120824
74 5 392.674679
74 6 540.896069
74 7 511.038697
74 8 82.649718
74 9 469.173141
74 10 661.852997
74 11 136.738114
74 12 519.893056
74 13 467.291716
74 14 267.519837
74 15 595.083217
74 16 354.698643
74 17 478.395445
74 18 315.871425
74 19 401.785727
74 20 470.544127
74 21 420.898315
74 22 436.435108
74 23 241.927013
74 24 411.516202
74 25 555.291044
74 26 326.270174
74 27 693.694505
74 28 244.294954
74 29 599.163842
74 30 338.361085
74 31 356.456403
74 32 472.576426
74 33 372.268301
74 34 351.146480
74 35 337.024110
74 36 413.347205
74 37 183.656980
74 38 522.844363
74 39 406.789475
74 40 522.341730
74 41 320.517245
74 42 388.459689
74 43 350.971804
74 44 602.743096
74 45 426.010373
74 46 409.253878
74 47 425.558098
74 48 210.785058
74 49 458.257966
74 50 315.546020
74 51 28.795254
74 52 246.832069
74 53 345.071727
74 54 380.516220
74 55 89.314844
74 56 95.615457
74 57 209.372928
74 58 619.303295
74 59 315.367875
74 60 628.443944
74 61 621.483801
74 62 438.583359
74 63 667.801213
74 64 81.717273
74 65 777.954388
74 66 495.570902
74 67 413.832017
74 68 682.219858
74 69 494.800104
74 70 509.161443
74 71 182.049416
74 72 51.553499
74 73 8.058054
74 75 615.155586
74 76 213.723312
74 77 641.242765
74 78 209.124642
74 79 418.663457
74 80 160.426897
74 81 155.079617
74 82 583.285431
74 83 337.714290
74 84 728.106606
74 85 702.726317
74 86 137.379044
74 87 651.948180
74 88 303.749550
74 89 699.034901
74 90 200.803280
74 91 126.496996
74 92 394.738831
74 93 281.390782
74 94 215.012332
74 95 488.284090
74 96 525.595671
74 97 377.636462
74 98 48.020573
74 99 291.155816
74 100 236.950117
74 101 422.246311
74 102 169.124092
74 103 415.141860
74 104 602.293584
74 105 227.166598
74 106 438.475751
74 107 512.155068
74 108 636.187392
74 109 349.554909
74 110 271.787669
74 111 593.238867
74 112 347.211742
74 113 541.028643
74 114 648.757701
74 115 242.418815
74 116 565.006461
74 117 398.611433
74 118 312.817847
74 119 264.151040
74 120 581.634040
74 121 410.214130
74 122 266.856240
74 123 592.945713
74 124 705.956307
74 125 544.186551
74 126 455.259368
74 127 588.224980
74 128 573.754720
74 129 475.885757
75 0 127.423355
75 1 246.515620
75 2 264.279969
75 3 375.380785
75 4 66.766919
75 5 633.988335
75 6 264.888564
75 7 305.495980
75 8 640.865962
75 9 550.148050
75 10 48.577605
75 11 483.095446
75 12 522.091498
75 13 544.459056
75 14 359.493391
75 15 89.881490
75 16 261.794666
75 17 301.813451
75 18 308.778704
75 19 326.843805
75 20 364.729341
75 21 423.594824
75 22 452.015726
75 23 378.729565
75 24 376.385088
75 25 201.572500
75 26 291.750338
75 27 225.937483
75 28 389.880483
75 29 320.086955
75 30 276.882437
75 31 442.989519
75 32 380.729802
75 33 243.047795
75 34 324.765530
75 35 461.105553
75 36 422.598046
75 37 445.710520
75 38 167.446960
75 39 443.004120
75 40 142.406932
75 41 452.595011
75 42 259.334274
75 43 439.999241
75 44 49.833093
75 45 304.697262
75 46 441.937433
75 47 365.879062
75 48 518.666583
75 49 228.817071
75 50 496.057717
75 51 632.104583
75 52 502.565575
75 53 297.688310
75 54 513.886988
75 55 599.905540
75 56 631.763408
75 57 512.604140
75 58 344.664490
75 59 509.043162
75 60 54.610063
75 61 158.201436
75 62 287.121718
75 63 185.104375
75 64 572.222976
75 65 423.325589
75 66 527.517977
75 67 323.758635
75 68 207.047062
75 69 232.551746
75 70 176.353585
75 71 575.820317
75 72 576.243715
75 73 612.347295
75 74 615.155586
75 76 478.088123
75 77 436.741707
75 78 406.035160
75 79 295.170839
75 80 476.134104
75 81 638.641557
75 82 265.116447
75 83 463.090851
75 84 388.846301
75 85 263.076139
